Listing_ID,Is_NewBuild,Title,Price_KZT,District,Address,Floor_Info,Area_m2,Rooms,Build_Year,Residential_Complex,House_Type,Ceiling_Height,Bathroom,Developer,Description_Snippet,Listing_URL,Detail_Fetched,Current_Floor,Total_Floors,Price_per_m2,Market_Segment,Price_Tier,House_Type_Group,Bathroom_Group,Build_Year_Bucket,Area_Band,District_Code,Is_NewBuild_Code
1011619654,False,1-комнатная квартира · 35 м² · 4/6 этаж,26500000,Алатауский р-н,мкр Гажайып 5/2,4 из 6,35.0,1,2025,,,,,,"2025 г.п., Квартира в пред чистовой отделке, застройщик bi group",https://krisha.kz/a/show/1011619654,True,4,6,757143.0,Вторичка,Средний сегмент,Не указано,Не указано,2024 и новее,Маленькая,0,0
1011172182,False,4-комнатная квартира · 120 м² · 2/6 этаж,80000000,Турксибский р-н,Тараз 8/1,2 из 6,120.0,4,2025,Dream City. Family,монолитный,3.0,2 санузла и более,,"жил. комплекс Dream City. Family, монолитный дом, 2025 г.п., потолки 3м., санузел 2 с/у и более, без мебели, Продаётся просторная 4-комнатная квартира в современном жилом комплексе Dream City Family, в развивающемся районе",https://krisha.kz/a/show/1011172182,True,2,6,666667.0,Вторичка,Средний сегмент,монолитный,2 санузла и более,2024 и новее,Большая,8,0
1011371095,False,1-комнатная квартира · 44.72 м² · 5/12 этаж,28500000,Алатауский р-н,ул. Фадеева 38Г — Рыскулова,5 из 12,44.72,1,2026,Jar-Jar,монолитный,3.0,совмещенный,,"жил. комплекс Jar-Jar, монолитный дом, 2026 г.п., потолки 3м., санузел совмещенный, телефон: есть возможность подключения, интернет ADSL, без мебели, Продам абсолютно новую однокомнатную квартиру в отличном развитом квартале и шикарной локации Алма-Аты в ЖК “JAR-JAR”, самый шикарный 5 этаж…",https://krisha.kz/a/show/1011371095,True,5,12,637299.0,Вторичка,Недорогой сегмент,монолитный,совмещенный,2024 и новее,Ниже средней,0,0
1010681803,False,1-комнатная квартира · 47.2 м² · 2/12 этаж,39000000,Ауэзовский р-н,"мкр Астана, Микрорайон Астана, 1/19 блок 3",2 из 12,47.2,1,2025,Bromelia,монолитный,3.0,совмещенный,,"жил. комплекс Bromelia, монолитный дом, 2025 г.п., состояние: черновая отделка, потолки 3м., санузел совмещенный, интернет оптика, без мебели, 1-комн. квартира, 47 м², ЖК Bromelia, 2 этаж, ВИД НА ГОРЫ (Саина/Шаляпина) Описание: Продается светлая просторная квартира в ЖК Bromelia. Расположение: угол…",https://krisha.kz/a/show/1010681803,True,2,12,826271.0,Вторичка,Средний сегмент,монолитный,совмещенный,2024 и новее,Ниже средней,2,0
1010595678,False,3-комнатная квартира · 57 м² · 7/9 этаж,38500000,Наурызбайский р-н,"мкр Шугыла, Строительная 340/46",7 из 9,57.0,3,2025,Ulytau park,монолитный,2.7,совмещенный,,"жил. комплекс Ulytau park, монолитный дом, 2025 г.п., потолки 2.7м., санузел совмещенный, меблирована полностью, ЖК Ulytau. Документы в полном порядке! Евро-3. Свежий капитальный, качественный ремонт. В квартире никто не проживал. Полностью меблированная. Можно сразу заехать и жить. Экологиче…",https://krisha.kz/a/show/1010595678,True,7,9,675439.0,Вторичка,Средний сегмент,монолитный,совмещенный,2024 и новее,Выше средней,6,0
1010248301,False,2-комнатная квартира · 55.68 м² · 5/9 этаж,55880000,Бостандыкский р-н,Каныша Сатпаева 90а/1,5 из 9,55.68,2,2026,Satpaev,монолитный,3.0,,,"жил. комплекс Satpaev, монолитный дом, 2026 г.п., потолки 3м., Продается квартира в ЖК Satpaev, улучшенная Евро 2-х комнатная, с видом во двор, ключи на руках",https://krisha.kz/a/show/1010248301,True,5,9,1003592.0,Вторичка,Премиум сегмент,монолитный,Не указано,2024 и новее,Выше средней,3,0
1011163613,False,2-комнатная квартира · 70 м² · 8/9 этаж,45000000,Наурызбайский р-н,"мкр Шугыла, Строительная 340 — Абая",8 из 9,70.0,2,2025,Ulytau park,монолитный,2.7,совмещенный,,"жил. комплекс Ulytau park, монолитный дом, 2025 г.п., потолки 2.7м., санузел совмещенный, меблирована полностью, 2025 биткен новый ЖК. Ремонт сделано для себя стены под маяк. потолок парящий натяжной потолок. двери натуральный шпоновые. можно разделить 3х комнатой",https://krisha.kz/a/show/1011163613,True,8,9,642857.0,Вторичка,Недорогой сегмент,монолитный,совмещенный,2024 и новее,Большая,6,0
1010587336,False,1-комнатная квартира · 38.7 м² · 4/9 этаж,27500000,Наурызбайский р-н,Райымбек 590/18,4 из 9,38.7,1,2026,Nurly Dala 2,монолитный,2.62,совмещенный,,"жил. комплекс Nurly Dala 2, монолитный дом, 2026 г.п., потолки 2.62м., санузел совмещенный, интернет оптика, меблирована полностью, 🔥Застройщик Базис-А 🔥Дом комфорт класса. 🔥Face ID. 🔥Кодовые замки 🔥Свежий ремонт. 🔥Рядом новая школа. 🔥На против Молл Апорт",https://krisha.kz/a/show/1010587336,True,4,9,710594.0,Вторичка,Средний сегмент,монолитный,совмещенный,2024 и новее,Маленькая,6,0
1009200562,False,1-комнатная квартира · 44 м² · 2/13 этаж,32900000,Алмалинский р-н,Муратбаева 46 — Макатаева,2 из 13,44.0,1,2025,12 месяцев,монолитный,3.0,совмещенный,,"жил. комплекс 12 месяцев, монолитный дом, 2025 г.п., состояние: черновая отделка, потолки 3м., санузел совмещенный, телефон: есть возможность подключения, интернет оптика, 🏡 Светлая квартира 44 м² в современном жилом комплексе комфорт-класса «12 месяцев» в центральной части города. 2 этаж — один…",https://krisha.kz/a/show/1009200562,True,2,13,747727.0,Вторичка,Средний сегмент,монолитный,совмещенный,2024 и новее,Ниже средней,1,0
1011394394,False,2-комнатная квартира · 48 м² · 3/12 этаж,44370000,Алмалинский р-н,Макатаева СЗАДИ MEGA PARK 129/1 — БАЙТУРСЫНОВА СРОЧНО ТОРГ,3 из 12,48.0,2,2026,Tarlan,монолитный,3.0,,,"жил. комплекс Tarlan, монолитный дом, 2026 г.п., потолки 3м., 🔥🔥 ГОРЯЩИЙ ВАРИАНТ 🔥🔥 ПРЕДУСМОТРЕНА СКИДКА 🎯 ТОЛЬКО ДО КОНЦА АПРЕЛЯ 2026 ГОДА ⏳ УСПЕЙТЕ ЗАФИКСИРОВАТЬ ВЫГОДУ СЕЙЧАС 💥 УЮТНАЯ. 🌿 КВАРТИРА, В КОТОРУЮ ВЫ ВОЙДЁТЕ — И УЖЕ НЕ ЗАХОТИТЕ УХОДИТЬ 🔥 ГОРЯЧИЙ ВАРИАНТ. РЕШЕНИЕ, КОТОРОЕ ПРИНИМАЮТ…",https://krisha.kz/a/show/1011394394,True,3,12,924375.0,Вторичка,Премиум сегмент,монолитный,Не указано,2024 и новее,Ниже средней,1,0
1011618135,False,2-комнатная квартира · 45 м² · 5/7 этаж,34000000,Алатауский р-н,"мкр Томирис, Рыскулова 103/6",5 из 7,45.0,2,2025,Buta Legend,монолитный,2.85,совмещенный,,"жил. комплекс Buta Legend, монолитный дом, 2025 г.п., состояние: свежий ремонт, потолки 2.85м., санузел совмещенный, телефон: отдельный, интернет ADSL, меблирована частично, Продается 2-х комнатная квартира свежий ремонт, частично мебилировано, в ипотеку проходит!",https://krisha.kz/a/show/1011618135,True,5,7,755556.0,Вторичка,Средний сегмент,монолитный,совмещенный,2024 и новее,Ниже средней,0,0
1010920650,False,2-комнатная квартира · 61.6 м² · 8/9 этаж,58500000,Прочее,Неизвестный,8 из 9,61.6,2,2026,ASYL MURA,монолитный,3.0,,,"жил. комплекс ASYL MURA, монолитный дом, 2026 г.п., состояние: черновая отделка, потолки 3м",https://krisha.kz/a/show/1010920650,True,8,9,949675.0,Вторичка,Премиум сегмент,монолитный,Не указано,2024 и новее,Выше средней,7,0
1011618953,False,2-комнатная квартира · 53.3 м² · 6/8 этаж,34000000,Алатауский р-н,Жапсарбаева 68 — блок 33к9,6 из 8,53.3,2,2026,Dostyk,монолитный,3.0,совмещенный,,"жил. комплекс Dostyk, монолитный дом, 2026 г.п., потолки 3м., санузел совмещенный, меблирована частично, Вариант есть на машину с вашей доплатой. Китайцы не интересен! Рядом школа, садик! Дом комфорт класса. Свежий ремонт. Паркет по немецкому качеству, производство Россия. Двери не стандартные вы…",https://krisha.kz/a/show/1011618953,True,6,8,637899.0,Вторичка,Недорогой сегмент,монолитный,совмещенный,2024 и новее,Выше средней,0,0
1011615908,False,1-комнатная квартира · 39 м² · 5/9 этаж,28500000,Наурызбайский р-н,просп. Райымбека 590/16,5 из 9,39.0,1,2026,Nurly Dala 2,монолитный,2.62,совмещенный,,"жил. комплекс Nurly Dala 2, монолитный дом, 2026 г.п., состояние: свежий ремонт, потолки 2.62м., санузел совмещенный, интернет проводной, меблирована полностью, 🔥Застройщик Базис-А 🔥Дом комфорт класса. 🔥Face ID. 🔥Кодовые замки 🔥Свежий ремонт. 🔥Рядом новая школа. 🔥На против Молл Апорт",https://krisha.kz/a/show/1011615908,True,5,9,730769.0,Вторичка,Средний сегмент,монолитный,совмещенный,2024 и новее,Маленькая,6,0
1011615507,False,3-комнатная квартира · 74.29 м² · 2/9 этаж,45000000,Медеуский р-н,Халиуллина 154Б,2 из 9,74.29,3,2026,Everest Boulevard,монолитный,3.0,,,"жил. комплекс Everest Boulevard, монолитный дом, 2026 г.п., потолки 3м., Евротрешка Очередь 2 Сдача 2027 год С видом на бульвар и двор",https://krisha.kz/a/show/1011615507,True,2,9,605734.0,Вторичка,Недорогой сегмент,монолитный,Не указано,2024 и новее,Большая,5,0
1010326809,False,1-комнатная квартира · 39.2 м² · 8/9 этаж,26000000,Наурызбайский р-н,мкр Шугыла — Толе би - проспект Алатау,8 из 9,39.2,1,2026,Alatau Plus,монолитный,2.7,,,"жил. комплекс Alatau Plus, монолитный дом, 2026 г.п., состояние: свободная планировка, потолки 2.7м., без мебели, Срочно, по выгодной цене. ЖК сдан в эксплуатацию! Тех паспорт готов! 🏢 ЖК Alatau Plus 📍 Этаж: 8 из 9 📏 Черновая отделка, 39 м2 📅 Введен в эксплуатацию в Феврале 2026г., проходит по вс…",https://krisha.kz/a/show/1010326809,True,8,9,663265.0,Вторичка,Средний сегмент,монолитный,Не указано,2024 и новее,Маленькая,6,0
1010027443,False,2-комнатная квартира · 45 м² · 12/13 этаж,37000000,Ауэзовский р-н,Райымбека 348/1,12 из 13,45.0,2,2025,River City,монолитный,3.0,совмещенный,,"жил. комплекс River City, монолитный дом, 2025 г.п., потолки 3м., санузел совмещенный, интернет проводной, меблирована полностью, Светлая и новая двухкомнатная квартира в центре города, полностью готовая к проживанию. Квартира покупалась для дочери, ремонт и обустройство делались для себя —…",https://krisha.kz/a/show/1010027443,True,12,13,822222.0,Вторичка,Средний сегмент,монолитный,совмещенный,2024 и новее,Ниже средней,2,0
1011590931,False,2-комнатная квартира · 39 м² · 6/9 этаж,19400000,Жетысуский р-н,"мкр Кокжиек, Жолымбет 42/5",6 из 9,39.0,2,2025,Kokjiek City,монолитный,2.7,,,"жил. комплекс Kokjiek City, монолитный дом, 2025 г.п., состояние: черновая отделка, потолки 2.7м., Продам евро-двушку. Проходит в ипотеку. За наличные небольшой торг",https://krisha.kz/a/show/1011590931,True,6,9,497436.0,Вторичка,Недорогой сегмент,монолитный,Не указано,2024 и новее,Маленькая,4,0
1008439929,False,3-комнатная квартира · 69 м² · 1/3 этаж,53000000,Бостандыкский р-н,"мкр Нур Алатау, Какимбека Салыкова 23 — Рядом школа Тамос",1 из 3,69.0,3,2025,Saxon Yard,монолитный,3.2,2 санузла и более,,"жил. комплекс Saxon Yard, монолитный дом, 2025 г.п., потолки 3.2м., санузел 2 с/у и более, Предчистовая, возможен вариант обмена на автомобиль (машину) или на частный дом, 1-2 комнатную квартиру",https://krisha.kz/a/show/1008439929,True,1,3,768116.0,Вторичка,Средний сегмент,монолитный,2 санузла и более,2024 и новее,Большая,3,0
1011437383,False,2-комнатная квартира · 57.2 м² · 1/9 этаж,49678200,Бостандыкский р-н,Каныша Сатпаева 90а/1,1 из 9,57.2,2,2026,Satpaev,монолитный,3.0,,,"жил. комплекс Satpaev, монолитный дом, 2026 г.п., состояние: черновая отделка, потолки 3м., В продаже квартиры от застройщика Bazis-A Без комиссии агентство помимо данной квартиры есть много других вариантов по всем вопросам обращайтесь по номеру",https://krisha.kz/a/show/1011437383,True,1,9,868500.0,Вторичка,Премиум сегмент,монолитный,Не указано,2024 и новее,Выше средней,3,0
1011689944,False,3-комнатная квартира · 86 м² · 9/12 этаж,121000000,Бостандыкский р-н,Розыбакиева 197/2,9 из 12,86.0,3,2025,Estet,монолитный,3.0,2 санузла и более,,"жил. комплекс Estet, монолитный дом, 2025 г.п., потолки 3м., санузел 2 с/у и более, меблирована полностью, Новый ремонт, никто не жил!",https://krisha.kz/a/show/1011689944,True,9,12,1406977.0,Вторичка,Премиум сегмент,монолитный,2 санузла и более,2024 и новее,Большая,3,0
1011197792,False,3-комнатная квартира · 105 м² · 4/12 этаж,83000000,Бостандыкский р-н,"Аскарова 8, 8/1, 8/2, 8/3 — Саина",4 из 12,105.0,3,2025,Apple Residence,монолитный,3.0,,,"жил. комплекс Apple Residence, монолитный дом, 2025 г.п., состояние: черновая отделка, потолки 3м., Выгодное предложение. цена🔥, ниже чем у застройщика. все изолировано-5 окон. кухня отдельно. удачная планировка. вид на горы. установлено 3 кондиционера. В цену входит стройматериалы на 2 млн тен…",https://krisha.kz/a/show/1011197792,True,4,12,790476.0,Вторичка,Средний сегмент,монолитный,Не указано,2024 и новее,Большая,3,0
1008894689,False,2-комнатная квартира · 55.14 м² · 1/3 этаж,55000000,Бостандыкский р-н,Жаксылык Ушкемпиров,1 из 3,55.14,2,2026,Verona,монолитный,3.1,совмещенный,,"жил. комплекс Verona, монолитный дом, 2026 г.п., состояние: черновая отделка, потолки 3.1м., санузел совмещенный, Продается квартира свободной планировки в малоэтажном ЖК Бизнес класса, 🌿 Экологически чистый район, развитая инфраструктура, в 5 минутах от ТЦ Esentai. Чистый воздух и тишина ✅ Дом: С…",https://krisha.kz/a/show/1008894689,True,1,3,997461.0,Вторичка,Премиум сегмент,монолитный,совмещенный,2024 и новее,Выше средней,3,0
1010934028,False,2-комнатная квартира · 56 м² · 5/6 этаж,37000000,Наурызбайский р-н,Илтипат 49,5 из 6,56.0,2,2025,Melody,монолитный,3.0,,,"жил. комплекс Melody, монолитный дом, 2025 г.п., состояние: черновая отделка, потолки 3м., Срочно продаётся квартира свободной планировки площадью 56 м²! В Отбасы банке проходит! ЖК подходит под льготные программы. Дом вводится в эксплуатацию уже в апреле–мае, в конце 2 квартала этого года— отлична…",https://krisha.kz/a/show/1010934028,True,5,6,660714.0,Вторичка,Средний сегмент,монолитный,Не указано,2024 и новее,Выше средней,6,0
1004217687,False,1-комнатная квартира · 40 м² · 6/9 этаж,19200000,Жетысуский р-н,Бурундайская — Жансугурова,6 из 9,40.0,1,2025,Kenesary,монолитный,2.7,совмещенный,,"жил. комплекс Kenesary, монолитный дом, 2025 г.п., состояние: черновая отделка, потолки 2.7м., санузел совмещенный, Вашему вниманию представляется полноценная однокомнатная квартира в новом жилом комплексе! -На территории жилого комплекса будут реализованы свои детский сад, детский центр, школа…",https://krisha.kz/a/show/1004217687,True,6,9,480000.0,Вторичка,Недорогой сегмент,монолитный,совмещенный,2024 и новее,Маленькая,4,0
1011771239,False,2-комнатная квартира · 59.5 м² · 9/12 этаж,40500000,Наурызбайский р-н,"мкр Калкаман-2, Ашимова — ГОРЯЧАЯ ЦЕНА, за нал есть торг",9 из 12,59.5,2,2025,TANDAU,монолитный,3.0,совмещенный,,"жил. комплекс TANDAU, монолитный дом, 2025 г.п., состояние: не новый, но аккуратный ремонт, потолки 3м., санузел совмещенный, меблирована полностью, 🏡 Современная 2-комнатная квартира в новом ЖК «Tandau» от застройщика SVOY DOM Продаётся уютная и функциональная квартира с новым евро-ремонто…",https://krisha.kz/a/show/1011771239,True,9,12,680672.0,Вторичка,Средний сегмент,монолитный,совмещенный,2024 и новее,Выше средней,6,0
1011811504,False,2-комнатная квартира · 73.7 м² · 4/9 этаж,39654617,Наурызбайский р-н,мкр Шугыла 340/41,4 из 9,73.7,2,2026,Altyn dala,монолитный,3.0,совмещенный,,"жил. комплекс Altyn dala, монолитный дом, 2026 г.п., состояние: черновая отделка, потолки 3м., санузел совмещенный, без мебели, ‼️Цена ниже, чем у застройщика. Выгодное предложение ЖК “Altyn Dala” ✔️Полноценное 2-х комнатная квартира с отличный планировкой. И этажность квартиры удобная на 4 эта…",https://krisha.kz/a/show/1011811504,True,4,9,538055.0,Вторичка,Недорогой сегмент,монолитный,совмещенный,2024 и новее,Большая,6,0
1011606301,False,2-комнатная квартира · 58 м² · 7/16 этаж,36500000,Бостандыкский р-н,Утепова 31,7 из 16,58.0,2,2025,RAMS City,монолитный,2.7,,,"жил. комплекс RAMS City, монолитный дом, 2025 г.п., состояние: черновая отделка, потолки 2.7м., Срочная продажа Ипотеку рассматриваем",https://krisha.kz/a/show/1011606301,True,7,16,629310.0,Вторичка,Недорогой сегмент,монолитный,Не указано,2024 и новее,Выше средней,3,0
1011305758,False,2-комнатная квартира · 40.3 м² · 4/9 этаж,21500000,Наурызбайский р-н,мкр Шугыла 2/25,4 из 9,40.3,2,2026,,,2.7,,,"2026 г.п., потолки 2.7м., Продам 2 - ком квартиру, квартира готова к ремонту. Рядом инновационная школа, магнум, ТРЦ",https://krisha.kz/a/show/1011305758,True,4,9,533499.0,Вторичка,Недорогой сегмент,Не указано,Не указано,2024 и новее,Маленькая,6,0
1011819319,False,2-комнатная квартира · 40 м² · 6/10 этаж,35000000,Алатауский р-н,"мкр Нуркент, Турара Рыскулова 2Б/1",6 из 10,40.0,2,2025,OLYMPIC PARK,монолитный,3.0,совмещенный,,"жил. комплекс OLYMPIC PARK, монолитный дом, 2025 г.п., потолки 3м., санузел совмещенный, меблирована полностью, Тихий двор ! окно смотрят во двор ! потолки 3 метра",https://krisha.kz/a/show/1011819319,True,6,10,875000.0,Вторичка,Премиум сегмент,монолитный,совмещенный,2024 и новее,Маленькая,0,0
1011819842,False,2-комнатная квартира · 55 м² · 5/8 этаж,26500000,Жетысуский р-н,Бурундайская 91,5 из 8,55.0,2,2025,Kenesary,монолитный,2.7,,,"жил. комплекс Kenesary, монолитный дом, 2025 г.п., потолки 2.7м., Продаю квартиру, черновую, в новом комфортабельном ЖК Кенесары. Свободной планировки, с шикарным видом на горы, со школой во дворе, с детским садиком, в хорошей локации, все в шаговой доступности. За наличку",https://krisha.kz/a/show/1011819842,True,5,8,481818.0,Вторичка,Недорогой сегмент,монолитный,Не указано,2024 и новее,Выше средней,4,0
1009587680,False,2-комнатная квартира · 68.5 м² · 5/9 этаж,69000000,Ауэзовский р-н,Навои 68/1а,5 из 9,68.5,2,2025,Zangar,монолитный,3.3,2 санузла и более,,"жил. комплекс Zangar, монолитный дом, 2025 г.п., состояние: черновая отделка, потолки 3.3м., санузел 2 с/у и более",https://krisha.kz/a/show/1009587680,True,5,9,1007299.0,Вторичка,Премиум сегмент,монолитный,2 санузла и более,2024 и новее,Большая,2,0
1010984788,False,3-комнатная квартира · 59.1 м² · 6/9 этаж,40000000,Наурызбайский р-н,Райымбек 590/17,6 из 9,59.1,3,2026,Nurly Dala 2,монолитный,2.62,,,"жил. комплекс Nurly Dala 2, монолитный дом, 2026 г.п., состояние: свежий ремонт, потолки 2.62м., Продаю квартиру с удобной планировкой: кухня-гостиная + 2 спальни. Квартира светлая, тёплая, с аккуратным ремонтом — можно сразу заехать и жить. Двор закрытый, без машин. Кодовый замок, Face ID…",https://krisha.kz/a/show/1010984788,True,6,9,676819.0,Вторичка,Средний сегмент,монолитный,Не указано,2024 и новее,Выше средней,6,0
1011781934,False,3-комнатная квартира · 83 м² · 5/9 этаж,73500000,Бостандыкский р-н,Абая 130 — Абая-Розыбакиева,5 из 9,83.0,3,2025,Abay 130,монолитный,3.0,,,"жил. комплекс Abay 130, монолитный дом, 2025 г.п., потолки 3м., Шикарная квартира в блоке бизнес класса, выбирали для себя, сейчас планы поменялись. Срочно! Цена на 2 дня. Торг в пределах разумного рассмотрим. Не упустите шанс. Классная цена!",https://krisha.kz/a/show/1011781934,True,5,9,885542.0,Вторичка,Премиум сегмент,монолитный,Не указано,2024 и новее,Большая,3,0
1011723807,False,2-комнатная квартира · 55 м² · 9/9 этаж,34000000,Турксибский р-н,"мкр Кайрат, Туркестан 115",9 из 9,55.0,2,2025,Турар,монолитный,3.0,,,"жил. комплекс Турар, монолитный дом, 2025 г.п., потолки 3м., 🔥 Продаётся полноценная 2-комнатная квартира в ЖК «Турар» (1 очередь, дом сдан) ✅ Без обременений, не в залоге — подходит под ипотеку ✅ Документы готовы, быстрый выход на сделку Главное преимущество — полноценная планировка: 🔹 Отдельн…",https://krisha.kz/a/show/1011723807,True,9,9,618182.0,Вторичка,Недорогой сегмент,монолитный,Не указано,2024 и новее,Выше средней,8,0
1011237315,False,2-комнатная квартира · 47 м² · 7/9 этаж,31500000,Наурызбайский р-н,Строительная 340/37,7 из 9,47.0,2,2025,Ulytau park,монолитный,2.7,совмещенный,,"жил. комплекс Ulytau park, монолитный дом, 2025 г.п., состояние: свежий ремонт, потолки 2.7м., санузел совмещенный, телефон: есть возможность подключения, интернет проводной, меблирована полностью, Квартира новая Заезжяй и живи Рядом скоро будет метро Отдельная спальная зона и зал Кухня отдельна…",https://krisha.kz/a/show/1011237315,True,7,9,670213.0,Вторичка,Средний сегмент,монолитный,совмещенный,2024 и новее,Ниже средней,6,0
1011364710,False,2-комнатная квартира · 66.32 м² · 5/9 этаж,56530000,Бостандыкский р-н,Радостовца 167 — Солодовникова,5 из 9,66.32,2,2026,Tumar,монолитный,2.9,совмещенный,,"жил. комплекс Tumar, монолитный дом, 2026 г.п., состояние: требует ремонта, потолки 2.9м., санузел совмещенный, Продается квартира в ЖК «Тумар», площадью 66, 32 кв. м, на 5 этаже. 📍 Локация: Радостовца – Солодовникова – Катаева 🔹 Предчистовая отделка — ремонт под себя 🔹 Удобная планировка 🔹 Комфо…",https://krisha.kz/a/show/1011364710,True,5,9,852382.0,Вторичка,Премиум сегмент,монолитный,совмещенный,2024 и новее,Выше средней,3,0
1008524365,False,1-комнатная квартира · 28 м² · 5/12 этаж,20900000,Алатауский р-н,"мкр Алгабас, Омарова",5 из 12,28.0,1,2025,Qargaly City,монолитный,2.85,совмещенный,,"жил. комплекс Qargaly City, монолитный дом, 2025 г.п., состояние: свежий ремонт, потолки 2.85м., санузел совмещенный, меблирована полностью, ЖК ""Qargaly City"" - современный жилой комплекс. Новая квартира, полностью мебелированная",https://krisha.kz/a/show/1008524365,True,5,12,746429.0,Вторичка,Средний сегмент,монолитный,совмещенный,2024 и новее,Маленькая,0,0
1011820726,False,2-комнатная квартира · 53 м² · 1/9 этаж,33000000,Наурызбайский р-н,Просп. Райымбека 590/16,1 из 9,53.0,2,2025,,,,совмещенный,,"2025 г.п., санузел совмещенный, ЖК НУРЛЫ ДАЛА 2 очень хороший район. Рядом есть школа ЖАЙЛЫ мектеп. Есть детский садик. На против есть ТРЦ АПОРТ. Новая квартира. Можно в ипотеку. Могу в любое время показать",https://krisha.kz/a/show/1011820726,True,1,9,622642.0,Вторичка,Недорогой сегмент,Не указано,совмещенный,2024 и новее,Выше средней,6,0
1010485063,False,2-комнатная квартира · 60 м² · 4/9 этаж,50999999,Алмалинский р-н,Толе Би 275 — Самая низкая цена! успейте ) кто хочет под ремонт,4 из 9,60.0,2,2026,BEREKELI,монолитный,3.0,,,"жил. комплекс BEREKELI, монолитный дом, 2026 г.п., потолки 3м., Звоните Показ в любое время Окна на Восток",https://krisha.kz/a/show/1010485063,True,4,9,850000.0,Вторичка,Премиум сегмент,монолитный,Не указано,2024 и новее,Выше средней,1,0
1011803163,False,1-комнатная квартира · 29 м² · 5/6 этаж,25000000,Алатауский р-н,мкр. Гажайып 32,5 из 6,29.0,1,2026,,монолитный,2.75,совмещенный,,"монолитный дом, 2026 г.п., состояние: свежий ремонт, потолки 2.75м., санузел совмещенный, меблирована полностью, 🔥 Срочно! 1-комнатная в ЖК Arena City Sport С 📐 29 м² | 🏢 5 этаж 💰 Цена: 25 000 000 тг. ✨ Ипотека проходит ✔️ Свежий качественный ремонт ✔️ Потолки 2.75 м ✔️ Балкон застеклён 🌇…",https://krisha.kz/a/show/1011803163,True,5,6,862069.0,Вторичка,Премиум сегмент,монолитный,совмещенный,2024 и новее,Маленькая,0,0
1009374069,False,2-комнатная квартира · 58 м² · 21/33 этаж,95000000,Бостандыкский р-н,Аль-фараби 15/1,21 из 33,58.0,2,2025,Orion III,монолитный,3.0,совмещенный,,"жил. комплекс Orion III, монолитный дом, 2025 г.п., состояние: свежий ремонт, потолки 3м., санузел совмещенный, меблирована полностью, Вашему вниманию 2 комнатная квартира в ЖК Орион III. Новый ремонт. Полностью укомплектована техникой, мебелью, текстиль. Панорамный вид из окон. Удобное расположени…",https://krisha.kz/a/show/1009374069,True,21,33,1637931.0,Вторичка,Премиум сегмент,монолитный,совмещенный,2024 и новее,Выше средней,3,0
1011203575,False,1-комнатная квартира · 35 м² · 8/9 этаж,20000000,Наурызбайский р-н,Райымбек 590/15,8 из 9,35.0,1,2026,Nurly Dala 2,монолитный,2.68,,,"жил. комплекс Nurly Dala 2, монолитный дом, 2026 г.п., состояние: черновая отделка, потолки 2.68м",https://krisha.kz/a/show/1011203575,True,8,9,571429.0,Вторичка,Недорогой сегмент,монолитный,Не указано,2024 и новее,Маленькая,6,0
1011196177,False,4-комнатная квартира · 105.99 м² · 4/6 этаж,60800000,Турксибский р-н,Кайрат микрорайон 716/15,4 из 6,105.99,4,2025,Dream City. Eco,монолитный,2.7,2 санузла и более,,"жил. комплекс Dream City. Eco, монолитный дом, 2025 г.п., состояние: черновая отделка, потолки 2.7м., санузел 2 с/у и более, 4-комнатная квартира в новом доме BI Group — для тех, кто ценит пространство и комфорт 📍 Алматы, мкр. Кайрат 🏢 ЖК Dream City Eco 💰 Цена: 66 800 000 тенге — 105, 9 м² —…",https://krisha.kz/a/show/1011196177,True,4,6,573639.0,Вторичка,Недорогой сегмент,монолитный,2 санузла и более,2024 и новее,Большая,8,0
1011246972,False,2-комнатная квартира · 43.1 м² · 11/15 этаж,42500000,Алмалинский р-н,Райымбека 210,11 из 15,43.1,2,2026,Auezov City,монолитный,2.7,совмещенный,,"жил. комплекс Auezov City, монолитный дом, 2026 г.п., потолки 2.7м., санузел совмещенный, меблирована полностью, Дизайнерский ремонт, мебель, техника. Просторная гардеробная, кровать 160/200 с подъемным механизмом. Диван-книжка для неожиданных гостей",https://krisha.kz/a/show/1011246972,True,11,15,986079.0,Вторичка,Премиум сегмент,монолитный,совмещенный,2024 и новее,Ниже средней,1,0
1011818650,False,3-комнатная квартира · 131.77 м² · 7/9 этаж,150000000,Бостандыкский р-н,Егизбаева 9/5,7 из 9,131.77,3,2025,Verdi,монолитный,3.0,2 санузла и более,,"жил. комплекс Verdi, монолитный дом, 2025 г.п., состояние: черновая отделка, потолки 3м., санузел 2 с/у и более, без мебели, Черновая квартира",https://krisha.kz/a/show/1011818650,True,7,9,1138347.0,Вторичка,Премиум сегмент,монолитный,2 санузла и более,2024 и новее,Большая,3,0
